id,text,correct_answer,options,difficulty_level,category,points
119dc725-a32a-44f6-800f-0023956f7cae,Question 51: What is a key concept in SSRS?,b86de3ff-7826-4a67-9e3c-3dd3bf18494b,"[{""id"": ""c520cc15-d311-4656-8a33-84af9d0dab0b"", ""text"": ""Option A""}, {""id"": ""350ee0eb-1050-4466-866a-bdc7c3ca45bb"", ""text"": ""Option B""}, {""id"": ""b86de3ff-7826-4a67-9e3c-3dd3bf18494b"", ""text"": ""Option C""}, {""id"": ""cd6497d4-e7d0-4dea-aa72-531aaa91553f"", ""text"": ""Option D""}]",2,SSRS,1.0
db6aed11-7ffe-48ea-8999-44a91fcf67b1,Question 52: What is a key concept in Python?,e032c790-39aa-4b50-8e5a-8781bf7cfd12,"[{""id"": ""0646787a-ea3c-4f67-bcbf-06fe1df3ef02"", ""text"": ""Option A""}, {""id"": ""b81bd612-afe1-41a1-899a-eae7551d4b40"", ""text"": ""Option B""}, {""id"": ""e032c790-39aa-4b50-8e5a-8781bf7cfd12"", ""text"": ""Option C""}, {""id"": ""c6a45d14-9603-42e6-b708-8331cbf540ab"", ""text"": ""Option D""}]",1,Python,1.0
72742dd2-fb10-4589-ba97-5c8d5a2bd671,Question 53: What is a key concept in Python?,e3681fd8-0941-4c67-b702-b39a235ce882,"[{""id"": ""8c517cd0-547d-4efa-b3f8-067125b61c25"", ""text"": ""Option A""}, {""id"": ""2be7b8b6-d9dc-401c-b5ac-620f819052aa"", ""text"": ""Option B""}, {""id"": ""e3681fd8-0941-4c67-b702-b39a235ce882"", ""text"": ""Option C""}, {""id"": ""5abd244e-15c6-483d-9d68-d1de8f94a27d"", ""text"": ""Option D""}]",2,Python,5.0
b95ffc66-7be5-4740-b899-a9bb8a7bde4f,Question 54: What is a key concept in Data Science?,e980e24c-bcd5-4288-b2f0-905d6996d86b,"[{""id"": ""72fcc59c-4717-4750-89a9-86b67b8dc720"", ""text"": ""Option A""}, {""id"": ""e980e24c-bcd5-4288-b2f0-905d6996d86b"", ""text"": ""Option B""}, {""id"": ""c4446597-e271-49f0-8748-ee7f7819d0ce"", ""text"": ""Option C""}, {""id"": ""4cecafb8-8914-4eb3-9f36-35d4764d080a"", ""text"": ""Option D""}]",3,Data Science,10.0
e35f7128-5844-4f45-a07a-8dff78011d02,Question 55: What is a key concept in Data Science?,f9f9f743-2823-44aa-ad8e-9d1706acc353,"[{""id"": ""d343f3d7-194f-4364-a690-ec2947e5a52f"", ""text"": ""Option A""}, {""id"": ""f9f9f743-2823-44aa-ad8e-9d1706acc353"", ""text"": ""Option B""}, {""id"": ""7b045ff5-defc-4291-b06c-9df55c2e95b8"", ""text"": ""Option C""}, {""id"": ""eec22864-a1b2-4eb6-a308-e373d4805d16"", ""text"": ""Option D""}]",2,Data Science,10.0
16f31b93-6937-4b9f-980b-ee69b1b7696b,Question 56: What is a key concept in Python?,a613ec4c-bde8-4bf0-bfda-a60e02063f4f,"[{""id"": ""ee621012-5b53-4e7f-b473-cbaca5dbc4ef"", ""text"": ""Option A""}, {""id"": ""a613ec4c-bde8-4bf0-bfda-a60e02063f4f"", ""text"": ""Option B""}, {""id"": ""2a1fdfd8-6190-4190-87ed-77ad3c2d9ed7"", ""text"": ""Option C""}, {""id"": ""6348d237-4592-408e-9351-e420f91cf83f"", ""text"": ""Option D""}]",2,Python,10.0
713e5d5b-3577-411b-88de-2566654ffee8,Question 57: What is a key concept in Python?,1df3c577-daac-4fdb-af8c-5c4cacde754b,"[{""id"": ""f4a88180-b7a5-45e8-a0c8-c2b7dd949c99"", ""text"": ""Option A""}, {""id"": ""8a06de61-16a9-4a33-8cae-6e0744cdc534"", ""text"": ""Option B""}, {""id"": ""1df3c577-daac-4fdb-af8c-5c4cacde754b"", ""text"": ""Option C""}, {""id"": ""4f17c18f-ad97-4b84-b8a0-26a79b1f0883"", ""text"": ""Option D""}]",2,Python,1.0
ed5dfb7a-3f07-44af-920e-ddf826ed0436,Question 58: What is a key concept in Data Science?,a020d7c5-b13c-47f5-aa33-7098c163504c,"[{""id"": ""a020d7c5-b13c-47f5-aa33-7098c163504c"", ""text"": ""Option A""}, {""id"": ""df3c145f-e4cb-4ffb-9823-99feeead6910"", ""text"": ""Option B""}, {""id"": ""f46436d9-db64-4b9f-965e-12a79b48f0b2"", ""text"": ""Option C""}, {""id"": ""d81637c7-fca0-4ccf-9b0a-070b92958477"", ""text"": ""Option D""}]",2,Data Science,1.0
e10879e0-0b5c-4834-96fe-15bbb17a5308,Question 59: What is a key concept in Python?,eb305010-d525-43e2-bcba-64b2213fb664,"[{""id"": ""eb305010-d525-43e2-bcba-64b2213fb664"", ""text"": ""Option A""}, {""id"": ""89618791-08d5-44c4-bdb9-b9f1194fda4a"", ""text"": ""Option B""}, {""id"": ""52af56e5-9e1e-4197-83c1-e887f8084873"", ""text"": ""Option C""}, {""id"": ""a02db9cc-ad11-4d04-93fb-0855b7490d88"", ""text"": ""Option D""}]",1,Python,1.0
5211e986-374d-4cf5-a85b-1f7db5b30c5e,Question 60: What is a key concept in Python?,69bfe325-0f5f-42c7-a17d-ed20c4ec1960,"[{""id"": ""ae360ca7-40fe-4b60-8b09-2342fc9b3e03"", ""text"": ""Option A""}, {""id"": ""0b836607-d59b-4c9f-8100-e91d1763f4f0"", ""text"": ""Option B""}, {""id"": ""c0d86d3e-0495-49ad-b301-9b99f65c196d"", ""text"": ""Option C""}, {""id"": ""69bfe325-0f5f-42c7-a17d-ed20c4ec1960"", ""text"": ""Option D""}]",2,Python,10.0
c031fab4-5276-441d-baf2-b3147dc810f9,Question 61: What is a key concept in Data Science?,1baad688-d62c-4696-8aa5-24aab58b53ef,"[{""id"": ""d6b6259b-e313-4383-9c10-c2d219bff667"", ""text"": ""Option A""}, {""id"": ""b7c1a4f5-3b8b-4c88-9477-3d12cd524556"", ""text"": ""Option B""}, {""id"": ""cc7d11dd-8fd2-4ab8-b3b9-3924b1354977"", ""text"": ""Option C""}, {""id"": ""1baad688-d62c-4696-8aa5-24aab58b53ef"", ""text"": ""Option D""}]",3,Data Science,1.0
675fe7f0-9bc6-479f-a59a-abf6b052a7b8,Question 62: What is a key concept in SQL?,ddcad704-0740-4f59-b3f3-d6adefc524c8,"[{""id"": ""59ee7e4e-a0e3-4437-9dfb-71eda8296580"", ""text"": ""Option A""}, {""id"": ""ddcad704-0740-4f59-b3f3-d6adefc524c8"", ""text"": ""Option B""}, {""id"": ""37c34b95-246a-416c-af07-64b122d9238c"", ""text"": ""Option C""}, {""id"": ""4773718c-ef31-41aa-8fc6-5e6fa474fe5e"", ""text"": ""Option D""}]",2,SQL,5.0
8ff3a11a-8e59-4200-9f77-3fb6a80801cc,Question 63: What is a key concept in SQL?,143c0e0d-5d10-492e-bb66-7b3a9749cccf,"[{""id"": ""cb9e43af-9e57-4f9e-9235-ea1f6f4cdfaa"", ""text"": ""Option A""}, {""id"": ""143c0e0d-5d10-492e-bb66-7b3a9749cccf"", ""text"": ""Option B""}, {""id"": ""e3bd0171-3c22-4170-9cbb-853d0db4c028"", ""text"": ""Option C""}, {""id"": ""33229840-f1b0-4917-9a0a-569e45293462"", ""text"": ""Option D""}]",2,SQL,1.0
ff37fed1-114c-4fe6-bfff-b5ccfb92d322,Question 64: What is a key concept in Python?,f68d2176-601d-487d-bd82-460a82ede8d2,"[{""id"": ""f68d2176-601d-487d-bd82-460a82ede8d2"", ""text"": ""Option A""}, {""id"": ""272c8ac1-d661-47fc-a112-d193a754e75a"", ""text"": ""Option B""}, {""id"": ""af67c379-4f3e-4d3a-a2e2-e3c7ee1c53b0"", ""text"": ""Option C""}, {""id"": ""9f638c61-f702-4bbf-b943-a4a4741f8e9b"", ""text"": ""Option D""}]",2,Python,1.0
349dfb57-c615-48db-b80b-421ed90696c7,Question 65: What is a key concept in SSRS?,b7b45064-01fe-416c-8428-8edf575a13d5,"[{""id"": ""e7978fc4-66ee-4964-9bee-5f7f7c575839"", ""text"": ""Option A""}, {""id"": ""e250ca83-2633-4ea0-b60c-3864286f19f5"", ""text"": ""Option B""}, {""id"": ""cc53c703-cf69-4434-b525-6f0e67f9d7be"", ""text"": ""Option C""}, {""id"": ""b7b45064-01fe-416c-8428-8edf575a13d5"", ""text"": ""Option D""}]",1,SSRS,10.0
81329ddf-673c-40e9-8563-0bcbb8e6420e,Question 66: What is a key concept in SSRS?,d55db428-6fa9-46cf-bc4e-028a92e56eec,"[{""id"": ""d55db428-6fa9-46cf-bc4e-028a92e56eec"", ""text"": ""Option A""}, {""id"": ""97474dfe-9f2f-46c7-93aa-158e7a12d27e"", ""text"": ""Option B""}, {""id"": ""2e858fd7-613a-4a0e-b9db-ef43f44b46b3"", ""text"": ""Option C""}, {""id"": ""0f771602-22c0-4ab8-b879-db19cbdbe67a"", ""text"": ""Option D""}]",3,SSRS,5.0
29bc58b2-6f55-42ba-a399-d61628500ae4,Question 67: What is a key concept in Data Science?,3fbfebb4-b660-4632-8190-5d28cec643f1,"[{""id"": ""6cc67e74-cb13-4d02-b527-5c6e4d38bb16"", ""text"": ""Option A""}, {""id"": ""fa7e6300-b961-43d0-8212-4d1c2996440e"", ""text"": ""Option B""}, {""id"": ""3fbfebb4-b660-4632-8190-5d28cec643f1"", ""text"": ""Option C""}, {""id"": ""d67fb73c-7d26-49eb-aa0a-31f29132bd0f"", ""text"": ""Option D""}]",2,Data Science,5.0
78d73d0e-9798-4263-bbae-210e1eed0655,Question 68: What is a key concept in SSRS?,6e6f8d77-5c63-4dc4-8fa5-413a4d1119f4,"[{""id"": ""4db1774c-0ad0-4332-8d8f-4003daae63e7"", ""text"": ""Option A""}, {""id"": ""6e6f8d77-5c63-4dc4-8fa5-413a4d1119f4"", ""text"": ""Option B""}, {""id"": ""7568ffb7-6475-48c3-8f96-28fabade3695"", ""text"": ""Option C""}, {""id"": ""059ab9dc-4fee-4be0-8372-ef249f73eb14"", ""text"": ""Option D""}]",3,SSRS,1.0
7edb6bae-fe61-4c04-ada1-c1ec88bd80c1,Question 69: What is a key concept in SSRS?,331e64d4-9237-4822-b423-5233ed43446a,"[{""id"": ""13b1953b-9c67-4979-a2ab-9ae02e2e6d34"", ""text"": ""Option A""}, {""id"": ""044766da-ffc7-4be9-9bd3-7d38175424e7"", ""text"": ""Option B""}, {""id"": ""c9e89851-c5ef-4adb-94fd-cc9427890319"", ""text"": ""Option C""}, {""id"": ""331e64d4-9237-4822-b423-5233ed43446a"", ""text"": ""Option D""}]",2,SSRS,1.0
5938e6b0-8299-45ef-9dd2-04e338e5bbac,Question 70: What is a key concept in Data Science?,f5194da2-e654-468e-9e3a-0fb770d1affd,"[{""id"": ""b9801b23-d333-447f-927d-c73cd7c8d698"", ""text"": ""Option A""}, {""id"": ""33c40a3e-e3de-4679-9e65-feb33e14cea8"", ""text"": ""Option B""}, {""id"": ""1efa30c0-3ca1-4ee0-acdf-c936f274d87c"", ""text"": ""Option C""}, {""id"": ""f5194da2-e654-468e-9e3a-0fb770d1affd"", ""text"": ""Option D""}]",2,Data Science,10.0
9a3e572c-bcfe-4611-aca3-dd42d64a95a5,Question 71: What is a key concept in Python?,54d399ee-6bfb-443c-9c7d-b1aecee6d0ea,"[{""id"": ""30ac854c-14f1-4091-8d09-298beead9e9a"", ""text"": ""Option A""}, {""id"": ""861a229b-81fd-4db7-ad02-080344b84351"", ""text"": ""Option B""}, {""id"": ""54d399ee-6bfb-443c-9c7d-b1aecee6d0ea"", ""text"": ""Option C""}, {""id"": ""465ddb7d-781e-4843-b404-ca351917a336"", ""text"": ""Option D""}]",2,Python,5.0
ffb64600-cddc-4096-a27a-e7208e4c75cd,Question 72: What is a key concept in Data Science?,cb106cb3-ce1e-4589-9bf9-430b43a34ac1,"[{""id"": ""67fdde80-8653-45f0-b793-6f51dc777e3a"", ""text"": ""Option A""}, {""id"": ""cb106cb3-ce1e-4589-9bf9-430b43a34ac1"", ""text"": ""Option B""}, {""id"": ""a9a2d865-e09c-43cf-bed9-a0a98043e0f2"", ""text"": ""Option C""}, {""id"": ""c8f97998-56f8-497b-91e1-d43e37b77865"", ""text"": ""Option D""}]",3,Data Science,5.0
ec1039a4-5f86-4262-8b46-19a051a30172,Question 73: What is a key concept in Data Science?,3a6df489-8870-415b-a558-a3e0bfaa8912,"[{""id"": ""7499d023-fb46-491b-b049-c60f05427139"", ""text"": ""Option A""}, {""id"": ""805cf700-5bfd-41d8-943c-f1e833c666cc"", ""text"": ""Option B""}, {""id"": ""ed5775eb-ea2c-47ce-95e2-d8a9867dce59"", ""text"": ""Option C""}, {""id"": ""3a6df489-8870-415b-a558-a3e0bfaa8912"", ""text"": ""Option D""}]",3,Data Science,5.0
4b9ac61e-d887-482a-8bc2-b339e3f85342,Question 74: What is a key concept in Python?,9e532fc1-73d3-42c3-8876-7a3a28b6c61b,"[{""id"": ""39463180-50b2-4b84-a091-16ef9da91b39"", ""text"": ""Option A""}, {""id"": ""9e532fc1-73d3-42c3-8876-7a3a28b6c61b"", ""text"": ""Option B""}, {""id"": ""756d106e-c57e-4b7a-8ee6-28f4bdb9670b"", ""text"": ""Option C""}, {""id"": ""b47fe15e-9cbb-4694-9a04-53b9c6d39318"", ""text"": ""Option D""}]",2,Python,10.0
16e1ef9b-2624-40e6-87c4-f47c5b1e1bb3,Question 75: What is a key concept in SSRS?,671de388-6890-4b19-8b6c-45095e8d6c38,"[{""id"": ""13ebe966-f768-437e-a5ab-ea59ffe89927"", ""text"": ""Option A""}, {""id"": ""18b5ce44-65c6-4f47-8797-b96aefe69598"", ""text"": ""Option B""}, {""id"": ""1b893cfe-5a74-4a7f-829a-263e6465dced"", ""text"": ""Option C""}, {""id"": ""671de388-6890-4b19-8b6c-45095e8d6c38"", ""text"": ""Option D""}]",2,SSRS,10.0
0fc9ca98-1e7e-4e1b-9776-ce2c71544e7b,Question 76: What is a key concept in SSRS?,141d3111-c4ef-484b-abb8-cb4fe844f9a7,"[{""id"": ""ba94ee92-81e7-43ae-8cee-4ec36b3c2008"", ""text"": ""Option A""}, {""id"": ""bd9b26ce-2dd1-42e4-b25c-0433b9a7deeb"", ""text"": ""Option B""}, {""id"": ""4dfbb406-6149-4b43-ae9e-63c9ab0dcb4e"", ""text"": ""Option C""}, {""id"": ""141d3111-c4ef-484b-abb8-cb4fe844f9a7"", ""text"": ""Option D""}]",3,SSRS,10.0
dfa21059-d368-42f1-ad88-7739877a89a9,Question 77: What is a key concept in Python?,3ff846eb-e724-4865-9d7b-dc3bee3196b2,"[{""id"": ""0c56bdda-fa3a-4140-ba61-9332bf989ffc"", ""text"": ""Option A""}, {""id"": ""0a84eea1-5130-48a0-b65c-85e4cc5e0ba4"", ""text"": ""Option B""}, {""id"": ""3ff846eb-e724-4865-9d7b-dc3bee3196b2"", ""text"": ""Option C""}, {""id"": ""f5c27382-df9d-4278-9785-f3b82be55eb3"", ""text"": ""Option D""}]",1,Python,5.0
57360056-89f7-4b21-a597-926608ea8705,Question 78: What is a key concept in SSRS?,a97bd4c6-08c0-4cb5-8a87-d6387bbd8461,"[{""id"": ""5c5e98eb-7133-430a-9882-ccfc72cea808"", ""text"": ""Option A""}, {""id"": ""cbf976e8-f1f9-4531-b4a6-bed01d85ff9c"", ""text"": ""Option B""}, {""id"": ""f5f0b882-7fdb-445b-81dd-bcb66b327932"", ""text"": ""Option C""}, {""id"": ""a97bd4c6-08c0-4cb5-8a87-d6387bbd8461"", ""text"": ""Option D""}]",2,SSRS,5.0
4f4f800d-914c-400e-bac0-552d9e265976,Question 79: What is a key concept in Data Science?,80228beb-980e-4d96-83c5-fe23a8c8ff15,"[{""id"": ""a1f92512-2c15-4b68-849e-ade8625fe531"", ""text"": ""Option A""}, {""id"": ""933a1229-83cb-47bd-9b12-ac114e509d88"", ""text"": ""Option B""}, {""id"": ""80228beb-980e-4d96-83c5-fe23a8c8ff15"", ""text"": ""Option C""}, {""id"": ""8912c412-e2a5-4a13-b773-239b258bef58"", ""text"": ""Option D""}]",3,Data Science,5.0
5bef5fa0-0e62-4724-bf11-06fdacd3450f,Question 80: What is a key concept in Python?,5c486321-4bec-4b61-a4e5-1013356b79af,"[{""id"": ""3a0aee0e-860e-46a8-8582-50ccd744d406"", ""text"": ""Option A""}, {""id"": ""25be31d4-6bf8-46c1-b4d0-eb7541a8dfd9"", ""text"": ""Option B""}, {""id"": ""5c486321-4bec-4b61-a4e5-1013356b79af"", ""text"": ""Option C""}, {""id"": ""aa26fa45-9e0d-4482-a10c-0c1e1b837716"", ""text"": ""Option D""}]",3,Python,5.0
8fc7de3e-9d25-4697-ac3a-317cc733053e,Question 81: What is a key concept in Data Science?,238fdbe0-6693-432d-a545-dbb19bb28176,"[{""id"": ""433de575-584a-49f6-a43c-2cffdd03f25e"", ""text"": ""Option A""}, {""id"": ""238fdbe0-6693-432d-a545-dbb19bb28176"", ""text"": ""Option B""}, {""id"": ""73e1be2d-b1af-4566-aa51-c7d620c924f4"", ""text"": ""Option C""}, {""id"": ""9b251bfa-e5ae-4862-9aec-1282b9936a7a"", ""text"": ""Option D""}]",1,Data Science,10.0
1e1f50c6-9780-4ef0-a134-63618c2e9a09,Question 82: What is a key concept in SSRS?,34508b6d-e2f0-4ad6-90ca-5c433fc4dc4d,"[{""id"": ""eb73cd5e-5c90-437d-857e-01f21dffc296"", ""text"": ""Option A""}, {""id"": ""34508b6d-e2f0-4ad6-90ca-5c433fc4dc4d"", ""text"": ""Option B""}, {""id"": ""c404110d-6a1d-4f9d-9635-062c4d98d72f"", ""text"": ""Option C""}, {""id"": ""54ef18c7-ac42-4f41-8003-f63ae074fe5a"", ""text"": ""Option D""}]",3,SSRS,5.0
c446e977-f5e4-469c-8742-23432e1b3cbe,Question 83: What is a key concept in SQL?,cb8030ae-d17e-4c93-970f-4579df17321e,"[{""id"": ""98e2716e-fdf4-4aa8-b06e-2187b0d43982"", ""text"": ""Option A""}, {""id"": ""10cf3f73-09a3-4ecb-b7bb-da416ee4ce28"", ""text"": ""Option B""}, {""id"": ""e0149d1d-9e88-47c5-84ad-83fae64fe750"", ""text"": ""Option C""}, {""id"": ""cb8030ae-d17e-4c93-970f-4579df17321e"", ""text"": ""Option D""}]",2,SQL,10.0
ff94256d-24fd-42b8-823e-b2c7bc6bf9f5,Question 84: What is a key concept in Python?,4fbf1209-b730-4f52-9dcf-6fd075b11957,"[{""id"": ""0d5528b7-928f-4b41-bdf1-e57f39b2fed1"", ""text"": ""Option A""}, {""id"": ""4fbf1209-b730-4f52-9dcf-6fd075b11957"", ""text"": ""Option B""}, {""id"": ""8c7eb82b-ab2a-4d10-aedc-e143cc4f2daf"", ""text"": ""Option C""}, {""id"": ""181ee740-b82a-47ad-93f9-8b924d14dc81"", ""text"": ""Option D""}]",2,Python,5.0
aa85a7d7-c72d-4d75-9599-c8118d24f1dd,Question 85: What is a key concept in Python?,952919e3-cbf4-4178-ad7c-641ba1e01698,"[{""id"": ""952919e3-cbf4-4178-ad7c-641ba1e01698"", ""text"": ""Option A""}, {""id"": ""fee1e9ab-e3e0-49bd-96f7-0863773c1fde"", ""text"": ""Option B""}, {""id"": ""261331f6-22fa-477f-8d8f-1aa18b681e30"", ""text"": ""Option C""}, {""id"": ""167debf5-055d-4b56-ba17-8953b32b5c1c"", ""text"": ""Option D""}]",3,Python,10.0
69464f9e-2c57-4c3b-8148-1cd7fb285ba4,Question 86: What is a key concept in Python?,1636aacd-9941-4110-bf10-2c1638dd2651,"[{""id"": ""2d57af01-56aa-440e-ad13-f3c5b9b17883"", ""text"": ""Option A""}, {""id"": ""75a2b8b0-9194-467e-9fcb-52501f179dbe"", ""text"": ""Option B""}, {""id"": ""1636aacd-9941-4110-bf10-2c1638dd2651"", ""text"": ""Option C""}, {""id"": ""e0c3d27e-8a52-4c07-86a4-3523c2a2b9cf"", ""text"": ""Option D""}]",3,Python,10.0
c4eb2efe-2833-4e75-b34d-78d7ff6c4ca0,Question 87: What is a key concept in SSRS?,7f864a84-eb68-4214-9acc-39e69d4a348e,"[{""id"": ""9db50618-ea22-44f6-a6ca-43f19660088d"", ""text"": ""Option A""}, {""id"": ""7f864a84-eb68-4214-9acc-39e69d4a348e"", ""text"": ""Option B""}, {""id"": ""ba828598-5d6b-4600-aa7b-49e627ceaa3c"", ""text"": ""Option C""}, {""id"": ""6c3c74c2-ae28-4c21-bcc6-6e233db64373"", ""text"": ""Option D""}]",1,SSRS,1.0
2587361f-aa87-4f1a-b088-104af969a771,Question 88: What is a key concept in Python?,eff2cd42-2b23-4cc5-8a3a-b6af4705427f,"[{""id"": ""d3981ff1-d358-4d02-baa6-db385b4b6dc0"", ""text"": ""Option A""}, {""id"": ""1e5673ba-b835-4f74-90a6-b8ac92061e01"", ""text"": ""Option B""}, {""id"": ""eff2cd42-2b23-4cc5-8a3a-b6af4705427f"", ""text"": ""Option C""}, {""id"": ""9031df40-89a2-4a8c-be80-31d7945d5f86"", ""text"": ""Option D""}]",1,Python,10.0
420e1968-6004-41b1-abc9-b34562c94322,Question 89: What is a key concept in SQL?,0b0bef97-1ece-4641-b2b8-79601addbc04,"[{""id"": ""3c579247-f5a6-4a8f-96be-681603cd44f6"", ""text"": ""Option A""}, {""id"": ""0b0bef97-1ece-4641-b2b8-79601addbc04"", ""text"": ""Option B""}, {""id"": ""4c184cbe-3ee5-4cd2-bcc8-1c0423c98a0c"", ""text"": ""Option C""}, {""id"": ""d8535645-f7b6-47c2-9529-602cd2b38b70"", ""text"": ""Option D""}]",1,SQL,10.0
6ac46a57-5ff9-4f04-bc52-f6d8371a75a9,Question 90: What is a key concept in SSRS?,b021ef37-8eac-47df-a69f-e905cb73b935,"[{""id"": ""b021ef37-8eac-47df-a69f-e905cb73b935"", ""text"": ""Option A""}, {""id"": ""51eb5e09-769a-4ebe-b105-cb7f3490c250"", ""text"": ""Option B""}, {""id"": ""a6d40310-a0e7-4df7-95a2-04bd13dc187c"", ""text"": ""Option C""}, {""id"": ""b39d46e3-fb4c-49bc-81c8-9f8a9877beda"", ""text"": ""Option D""}]",3,SSRS,10.0
d7d1cbf9-b923-4902-bf2e-4f0344b34ad6,Question 91: What is a key concept in SSRS?,e675f32c-5dab-4f7d-b226-fbb7c3993158,"[{""id"": ""481532b2-d852-4de4-98df-b10c3308690b"", ""text"": ""Option A""}, {""id"": ""e675f32c-5dab-4f7d-b226-fbb7c3993158"", ""text"": ""Option B""}, {""id"": ""c79300f8-a6be-47bf-a657-16865a23bb97"", ""text"": ""Option C""}, {""id"": ""43cd302c-1828-4564-b1e7-78d476bfd622"", ""text"": ""Option D""}]",3,SSRS,5.0
962a34d5-19c8-4ecb-8eda-7ae02920748c,Question 92: What is a key concept in SSRS?,99111ba2-1140-4d55-b25f-2b118e4c18e9,"[{""id"": ""7e3c5df6-9063-45e4-b8f9-21072276005a"", ""text"": ""Option A""}, {""id"": ""e1c90b87-165a-4203-b4ec-cb39930383b2"", ""text"": ""Option B""}, {""id"": ""8dbfc327-de10-4f90-96ce-c66c6a488a56"", ""text"": ""Option C""}, {""id"": ""99111ba2-1140-4d55-b25f-2b118e4c18e9"", ""text"": ""Option D""}]",1,SSRS,5.0
791d7702-bee1-4e04-8a7e-649383b47a8a,Question 93: What is a key concept in Python?,d731e0bb-a441-4e81-b6ad-49e115284c9d,"[{""id"": ""32c9cb50-87de-499b-9803-ef929e44b49e"", ""text"": ""Option A""}, {""id"": ""5ac05c7a-0b46-487f-b345-f4dfcd69f142"", ""text"": ""Option B""}, {""id"": ""d731e0bb-a441-4e81-b6ad-49e115284c9d"", ""text"": ""Option C""}, {""id"": ""603b1956-4d5b-40ae-95bb-4fea90dc97e6"", ""text"": ""Option D""}]",3,Python,1.0
292c5441-0217-43f0-b888-d2006af89e92,Question 94: What is a key concept in Python?,ebb5f446-0f33-4b3f-a37e-eaf814534b19,"[{""id"": ""ebb5f446-0f33-4b3f-a37e-eaf814534b19"", ""text"": ""Option A""}, {""id"": ""08147a98-0340-4e81-beba-933617fa604d"", ""text"": ""Option B""}, {""id"": ""d0c71c73-6af2-419e-8e63-876d0451c0da"", ""text"": ""Option C""}, {""id"": ""f487ece1-1c15-44c7-a58b-6cc6498c5d44"", ""text"": ""Option D""}]",2,Python,10.0
528378d5-2d18-4111-83e6-1a41b8a004ce,Question 95: What is a key concept in Data Science?,6cb79314-2431-4707-b0b0-2a2284ba31ba,"[{""id"": ""6cb79314-2431-4707-b0b0-2a2284ba31ba"", ""text"": ""Option A""}, {""id"": ""31225b42-126a-432d-82b6-832f36800b4d"", ""text"": ""Option B""}, {""id"": ""08fcb391-8f5a-47e2-a542-e6299b4cc049"", ""text"": ""Option C""}, {""id"": ""88bdd918-79cb-4829-b6c2-9fd8a6d2aff2"", ""text"": ""Option D""}]",3,Data Science,5.0
c8dc532a-20f5-405e-ae57-b2c9257df461,Question 96: What is a key concept in Python?,01006a7b-fa47-4e07-b9de-dc5853ab28c4,"[{""id"": ""01006a7b-fa47-4e07-b9de-dc5853ab28c4"", ""text"": ""Option A""}, {""id"": ""8e1d30f9-8e59-4355-83db-1063a17c813c"", ""text"": ""Option B""}, {""id"": ""9abeb553-0c82-4e36-94f2-d741bfdb1ce8"", ""text"": ""Option C""}, {""id"": ""709aac97-0c23-4e52-a9bf-1bf19563361c"", ""text"": ""Option D""}]",2,Python,10.0
84cf9eed-b9fd-49d8-8b30-03ba61a59419,Question 97: What is a key concept in SQL?,21fb2658-06b6-4502-aa27-7d7e6b35dc6e,"[{""id"": ""7dc6dc44-3cf6-4034-86af-50c63fc71345"", ""text"": ""Option A""}, {""id"": ""8f1b8ff5-041c-4b82-8742-03e3d23e7ad0"", ""text"": ""Option B""}, {""id"": ""21fb2658-06b6-4502-aa27-7d7e6b35dc6e"", ""text"": ""Option C""}, {""id"": ""1d8532a7-6c23-4c2f-9826-09db9db6e646"", ""text"": ""Option D""}]",1,SQL,1.0
bee5d368-8358-4464-8e84-ae461dcd76b7,Question 98: What is a key concept in Data Science?,187f1968-1c0e-4b01-9634-53275e3f7bc6,"[{""id"": ""187f1968-1c0e-4b01-9634-53275e3f7bc6"", ""text"": ""Option A""}, {""id"": ""1d7b92be-6cfe-421e-9bb4-11fba5bf1f8a"", ""text"": ""Option B""}, {""id"": ""0f875ad3-bd36-450c-b5f4-4bc4415f2a22"", ""text"": ""Option C""}, {""id"": ""ee39af0d-6ecd-48c0-9dd0-28d53d0766ff"", ""text"": ""Option D""}]",1,Data Science,1.0
495060b0-8a28-4c16-baa2-e87e35c21a0c,Question 99: What is a key concept in Data Science?,75e1f0fc-8a48-4e90-8d54-779e87985daf,"[{""id"": ""c13b7636-3ebe-4ccb-99d5-f39847b65d0a"", ""text"": ""Option A""}, {""id"": ""9af92aea-1571-43de-9bb1-309e8e20d33c"", ""text"": ""Option B""}, {""id"": ""75e1f0fc-8a48-4e90-8d54-779e87985daf"", ""text"": ""Option C""}, {""id"": ""aa25c0ea-7bd5-43b4-a234-beced0aa6351"", ""text"": ""Option D""}]",3,Data Science,10.0
f909124a-8524-4d3e-bc52-27be41298965,Question 100: What is a key concept in Python?,ad13b634-190d-4df6-8065-e01ccbf4e14a,"[{""id"": ""c2b2078e-bc11-4538-9e58-cf011dd0ec12"", ""text"": ""Option A""}, {""id"": ""26be9f84-78b7-4ee0-9541-d531a534fb70"", ""text"": ""Option B""}, {""id"": ""327ea062-98ab-4294-99e2-038e8ecf1fdd"", ""text"": ""Option C""}, {""id"": ""ad13b634-190d-4df6-8065-e01ccbf4e14a"", ""text"": ""Option D""}]",2,Python,5.0
